,path,name,continent,country,culture,dateFrom,dateTo,economic,group,lang,polalign,source,url,EconomicQuality,Education,EnterpriseConditions,Governance,Health,Individualism,Indulgence,InvestmentEnvironment,LivingConditions,LongTermOrientation,MarketAccessandInfrastructure,Masculinity,NaturalEnvironment,PersonalFreedom,PowerDistance,SafetyandSecurity,SocialCapital,UncertaintyAvoidance,linguisticblocs,militarydefenseblocs,religions,politicalregionalblocs,economicblocs
96,/Event/912406270/912481254/913267194,913267194,AF,TZ,C20,2018-07-25T12:32:00,2018-07-26T12:36:00,C6,912406270,eng,Center,thecitizen.co.tz,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
97,/Event/912406270/912481254/913250000,913250000,AU,AU,C4,2018-07-25T12:32:00,2018-07-26T12:37:00,C2,912406270,eng,Center-left-liberal,theage.com.au,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
98,/Event/912406270/912481254/913252194,913252194,EU,UK,C4,2018-07-25T12:32:00,2018-07-26T12:40:00,C2,912406270,eng,Conservative,shropshirestar.com,https:en.wikipedia.orgwikiShropshire_Star,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
99,/Event/912406270/912481254/913253802,913253802,AU,AU,C4,2018-07-25T12:32:00,2018-07-26T12:42:00,C2,912406270,eng,,sbs.com.au,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
100,/Event/912406270/912481254/913253836,913253836,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T12:42:00,C17,912406270,eng,fiscally-conservative-socially-liberal,livemint.com,https:en.wikipedia.orgwikiMint_(newspaper),13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
101,/Event/912406270/912481254/913522119,913522119,,,,2018-07-25T12:32:00,2018-07-26T12:43:00,,912406270,eng,,mercurynews.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
102,/Event/912406270/912481254/913252538,913252538,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T12:45:00,C17,912406270,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
103,/Event/912406270/912481254/913252538/914566686,914566686,,USA,C4,2018-07-26T12:45:00,2018-07-28T11:22:00,C2,912406270,eng,,catholicnewsagency.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Eng,NATO,Christian,,NAFTA
104,/Event/912406270/912481254/913255453,913255453,,,,2018-07-25T12:32:00,2018-07-26T12:45:00,,912406270,eng,,rte.ie,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
105,/Event/912406270/912481254/913252539,913252539,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T12:45:00,C17,912406270,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
106,/Event/912406270/912481254/913258254,913258254,,CA,C4,2018-07-25T12:32:00,2018-07-26T12:49:00,C2,912406270,eng,,cbc.ca,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
107,/Event/912406270/912481254/913307420,913307420,,,,2018-07-25T12:32:00,2018-07-26T12:54:00,,912406270,eng,,abc.net.au,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
108,/Event/912406270/912481254/913265419,913265419,EU,UK,C4,2018-07-25T12:32:00,2018-07-26T13:00:00,C2,912406270,eng,,ledburyreporter.co.uk,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
109,/Event/912406270/912481254/913324692,913324692,AF,UG,,2018-07-25T12:32:00,2018-07-26T13:00:00,C5,912406270,eng,,monitor.co.ug,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
110,/Event/912406270/912481254/913266118,913266118,AF,ZA,C4,2018-07-25T12:32:00,2018-07-26T13:02:00,C17,912406270,eng,,enca.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
111,/Event/912406270/912481254/913273680,913273680,,,,2018-07-25T12:32:00,2018-07-26T13:12:00,,912406270,eng,,guardian.ng,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
112,/Event/912406270/912481254/913274580,913274580,,USA,C4,2018-07-25T12:32:00,2018-07-26T13:14:00,C2,912406270,eng,,channelnewsasia.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
113,/Event/912406270/912481254/913274575,913274575,,USA,C4,2018-07-25T12:32:00,2018-07-26T13:14:00,C2,912406270,eng,,channelnewsasia.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
114,/Event/912406270/912481254/913278314,913278314,,USA,C4,2018-07-25T12:32:00,2018-07-26T13:20:00,C2,912406270,eng,,channelnewsasia.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
115,/Event/912406270/912481254/913283179,913283179,,,,2018-07-25T12:32:00,2018-07-26T13:27:00,,912406270,eng,,bdnews24.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
116,/Event/912406270/912481254/913286570,913286570,AU,NZ,C4,2018-07-25T12:32:00,2018-07-26T13:31:00,C2,912406270,eng,,citizen.co.za,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Irreligion,PIF,
117,/Event/912406270/912481254/913287790,913287790,,,,2018-07-25T12:32:00,2018-07-26T13:33:00,,912406270,eng,,boichitranews24.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
118,/Event/912406270/912481254/913292965,913292965,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T13:41:00,C17,912406270,eng,,firstpost.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
119,/Event/912406270/912481254/913292965/913294909,913294909,AS,IN,C18,2018-07-26T13:41:00,2018-07-26T13:44:00,C17,912406270,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Hindu,,
120,/Event/912406270/912481254/913292965/913677288,913677288,AS,IN,C18,2018-07-26T13:41:00,2018-07-27T01:47:00,C17,912406270,eng,,newindianexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Hindu,,
121,/Event/912406270/912481254/913292965/913853423,913853423,AS,PK,C20,2018-07-26T13:41:00,2018-07-27T08:48:00,C5,912406270,eng,,aaj.tv,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Muslim,,
122,/Event/912406270/912481254/913292965/914081751,914081751,AS,IN,C18,2018-07-26T13:41:00,2018-07-27T15:05:00,C17,912406270,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Hindu,,
123,/Event/912406270/912481254/913292965/914513695,914513695,,,,2018-07-26T13:41:00,2018-07-28T09:01:00,,912406270,eng,,in.news.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,,,
124,/Event/912406270/912481254/913292965/914655149,914655149,AS,IN,C18,2018-07-26T13:41:00,2018-07-28T15:09:00,C17,912406270,eng,,business-standard.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Hindu,,
125,/Event/912406270/912481254/913294643,913294643,AS,BD,C20,2018-07-25T12:32:00,2018-07-26T13:43:00,C5,912406270,eng,,banglanews24.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
126,/Event/912406270/912481254/913294643/914427208,914427208,,,,2018-07-26T13:43:00,2018-07-28T04:53:00,,912406270,eng,,app.com.pk,,103.0,126.0,91.0,133.0,106.0,20.0,20.0,133.0,121.0,47.0,106.0,55.0,151.0,125.0,80.0,141.0,112.0,60.0,,,,,
127,/Event/912406270/912481254/913296359,913296359,,CA,C4,2018-07-25T12:32:00,2018-07-26T13:46:00,C2,912406270,eng,,cbc.ca,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
128,/Event/912406270/912481254/913297100,913297100,AS,TR,C14,2018-07-25T12:32:00,2018-07-26T13:47:00,C12,912406270,eng,,aa.com.tr,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,NATO,Muslim,,
129,/Event/912406270/912481254/913297100/914514989,914514989,AS,TR,C14,2018-07-26T13:47:00,2018-07-28T09:04:00,C12,912406270,eng,,aa.com.tr,,71.0,74.0,65.0,128.0,63.0,37.0,49.0,68.0,59.0,46.0,50.0,45.0,86.0,152.0,66.0,147.0,137.0,85.0,,NATO,Muslim,,
130,/Event/912406270/912481254/913297100/914519731,914519731,AS,TR,C14,2018-07-26T13:47:00,2018-07-28T09:16:00,C12,912406270,eng,,yenisafak.com,,71.0,74.0,65.0,128.0,63.0,37.0,49.0,68.0,59.0,46.0,50.0,45.0,86.0,152.0,66.0,147.0,137.0,85.0,,NATO,Muslim,,
131,/Event/912406270/912481254/913298609,913298609,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T13:50:00,C17,912406270,eng,,hindustantimes.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
132,/Event/912406270/912481254/913300338,913300338,AF,ZA,C4,2018-07-25T12:32:00,2018-07-26T13:52:00,C17,912406270,eng,,dailymaverick.co.za,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
133,/Event/912406270/912481254/913308970,913308970,AF,KE,C20,2018-07-25T12:32:00,2018-07-26T14:05:00,C17,912406270,eng,Independent,nation.co.ke,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
134,/Event/912406270/912481254/913313124,913313124,,CA-USA,,2018-07-25T12:32:00,2018-07-26T14:11:00,,912406270,eng,,news.vice.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
135,/Event/912406270/912481254/913327816,913327816,,USA,C4,2018-07-25T12:32:00,2018-07-26T14:30:00,C2,912406270,eng,,channelnewsasia.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
136,/Event/912406270/912481254/913332962,913332962,AF,KE,C20,2018-07-25T12:32:00,2018-07-26T14:38:00,C17,912406270,eng,,capitalfm.co.ke,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
137,/Event/912406270/912481254/913337675,913337675,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T14:45:00,C17,912406270,eng,,voiceofasiaonline.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
138,/Event/912406270/912481254/913339633,913339633,AS,QA,C19,2018-07-25T12:32:00,2018-07-26T14:48:00,C9,912406270,eng,pro-Qatari-government-Arab-nationalist,aljazeera.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Ara,,Muslim,AL,
139,/Event/912406270/912481254/913341625,913341625,,,,2018-07-25T12:32:00,2018-07-26T14:51:00,,912406270,eng,,nehandaradio.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
140,/Event/912406270/912481254/913354918,913354918,,USA,C4,2018-07-25T12:32:00,2018-07-26T15:06:00,C2,912406270,eng,,dailycaller.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
141,/Event/912406270/912481254/913355557,913355557,AS,AE,C19,2018-07-25T12:32:00,2018-07-26T15:12:00,C9,912406270,eng,,gulfnews.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Ara,,Muslim,AL,
142,/Event/912406270/912481254/913362238,913362238,AS,BD,C20,2018-07-25T12:32:00,2018-07-26T15:23:00,C5,912406270,eng,Center-right,theindependentbd.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Muslim,,
143,/Event/912406270/912481254/913368464,913368464,EU,UK,C4,2018-07-25T12:32:00,2018-07-26T15:31:00,C2,912406270,eng,,alaraby.co.uk,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,
144,/Event/912406270/912481254/913373070,913373070,,USA,C4,2018-07-25T12:32:00,2018-07-26T15:38:00,C2,912406270,eng,,abcnews.go.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
145,/Event/912406270/912481254/913379121,913379121,,,,2018-07-25T12:32:00,2018-07-26T15:47:00,,912406270,eng,,azfamily.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
146,/Event/912406270/912481254/913397213,913397213,AS,KW,C19,2018-07-25T12:32:00,2018-07-26T16:15:00,C9,912406270,eng,,news.kuwaittimes.net,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Ara,,Muslim,AL,
147,/Event/912406270/912481254/913413870,913413870,,,,2018-07-25T12:32:00,2018-07-26T16:41:00,,912406270,eng,,yahoo.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
148,/Event/912406270/912481254/913417519,913417519,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T16:47:00,C17,912406270,eng,,thehindu.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
149,/Event/912406270/912481254/913420800,913420800,AS,TW,C16,2018-07-25T12:32:00,2018-07-26T16:52:00,C2,912406270,eng,,taipeitimes.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Folk religion,,
150,/Event/912406270/912481254/913420858,913420858,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T16:52:00,C17,912406270,eng,,thehindu.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
151,/Event/912406270/912481254/913420858/913506016,913506016,AS,PK,C20,2018-07-26T16:52:00,2018-07-26T19:16:00,C5,912406270,eng,Center,pakistantoday.com.pk,ChatGPT,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Muslim,,
152,/Event/912406270/912481254/913433866,913433866,,CA,C4,2018-07-25T12:32:00,2018-07-26T17:13:00,C2,912406270,eng,,globalnews.ca,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
153,/Event/912406270/912481254/913448874,913448874,,,,2018-07-25T12:32:00,2018-07-26T17:38:00,,912406270,eng,,valuewalk.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
154,/Event/912406270/912481254/913451271,913451271,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T17:40:00,C17,912406270,eng,,business-standard.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
155,/Event/912406270/912481254/913451271/914082580,914082580,AS,IN,C18,2018-07-26T17:40:00,2018-07-27T15:07:00,C17,912406270,eng,,sify.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Hindu,,
156,/Event/912406270/912481254/913451440,913451440,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T17:45:00,C17,912406270,eng,,business-standard.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
157,/Event/912406270/912481254/913464176,913464176,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T18:01:00,C17,912406270,eng,,business-standard.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
158,/Event/912406270/912481254/913464544,913464544,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T18:01:00,C17,912406270,eng,Center-right,timesofindia.indiatimes.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
159,/Event/912406270/912481254/913464544/913490931,913490931,,USA,C4,2018-07-26T18:01:00,2018-07-26T18:46:00,C2,912406270,eng,,finance.yahoo.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,Eng,NATO,Christian,,NAFTA
160,/Event/912406270/912481254/913464544/913646961,913646961,AS,IN,C18,2018-07-26T18:01:00,2018-07-27T00:20:00,C17,912406270,eng,,newindianexpress.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Hindu,,
161,/Event/912406270/912481254/913465367,913465367,EU,IE,C4,2018-07-25T12:32:00,2018-07-26T18:03:00,C2,912406270,eng,,thejournal.ie,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,,EU
162,/Event/912406270/912481254/913483775,913483775,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T18:34:00,C17,912406270,eng,,business-standard.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
163,/Event/912406270/912481254/913483775/914263056,914263056,AS,IN,C18,2018-07-26T18:34:00,2018-07-27T20:45:00,C17,912406270,eng,,dailyexcelsior.com,,89.0,106.0,39.0,54.0,112.0,48.0,26.0,70.0,125.0,51.0,84.0,56.0,161.0,112.0,77.0,138.0,124.0,40.0,,,Hindu,,
164,/Event/912406270/912481254/913491141,913491141,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T18:47:00,C17,912406270,eng,,dailyexcelsior.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
165,/Event/912406270/912481254/913496740,913496740,AF,KE,C20,2018-07-25T12:32:00,2018-07-26T18:58:00,C17,912406270,eng,Independent,standardmedia.co.ke,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Christian,AU,AfCFTA
166,/Event/912406270/912481254/913496961,913496961,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T18:58:00,C17,912406270,eng,Center-left,indianexpress.com,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
167,/Event/912406270/912481254/913505343,913505343,EU,IE,C4,2018-07-25T12:32:00,2018-07-26T19:14:00,C2,912406270,eng,,irishtimes.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,,EU
168,/Event/912406270/912481254/913505403,913505403,,,,2018-07-25T12:32:00,2018-07-26T19:15:00,,912406270,eng,,thediplomat.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
169,/Event/912406270/912481254/913516721,913516721,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T19:35:00,C17,912406270,eng,,hindustantimes.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
170,/Event/912406270/912481254/913518281,913518281,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T19:39:00,C17,912406270,eng,,business-standard.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
171,/Event/912406270/912481254/913533297,913533297,,USA,C4,2018-07-25T12:32:00,2018-07-26T20:08:00,C2,912406270,eng,,abqjournal.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,NATO,Christian,,NAFTA
172,/Event/912406270/912481254/913535588,913535588,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T20:13:00,C17,912406270,eng,,sify.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
173,/Event/912406270/912481254/913537797,913537797,,,,2018-07-25T12:32:00,2018-07-26T20:16:00,,912406270,eng,,azfamily.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
174,/Event/912406270/912481254/913553741,913553741,AU,AU,C4,2018-07-25T12:32:00,2018-07-26T20:45:00,C2,912406270,eng,,brisbanetimes.com.au,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
175,/Event/912406270/912481254/913554119,913554119,,,,2018-07-25T12:32:00,2018-07-26T20:46:00,,912406270,eng,,asianage.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,,,
176,/Event/912406270/912481254/913554119/914663575,914663575,AS,IN,C18,2018-07-26T20:46:00,2018-07-28T15:30:00,C17,912406270,eng,,hindustantimes.com,,,,,,,,,,,,,,,,,,,,,,Hindu,,
177,/Event/912406270/912481254/913555272,913555272,AU,AU,C4,2018-07-25T12:32:00,2018-07-26T20:48:00,C2,912406270,eng,,canberratimes.com.au,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
178,/Event/912406270/912481254/913555042,913555042,AU,AU,C4,2018-07-25T12:32:00,2018-07-26T20:48:00,C2,912406270,eng,Center-left-liberal,smh.com.au,ChatGPT,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Eng,,Christian,PIF,
179,/Event/912406270/912481254/913555559,913555559,AS,IN,C18,2018-07-25T12:32:00,2018-07-26T20:49:00,C17,912406270,eng,,firstpost.com,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,,,Hindu,,
180,/Event/912406270/912481254/913557839,913557839,AS,AE,C19,2018-07-25T12:32:00,2018-07-26T20:55:00,C9,912406270,eng,,gulftoday.ae,,13.0,60.0,26.0,47.0,38.0,25.0,0.0,43.0,48.0,0.0,36.0,55.0,134.0,149.0,93.0,23.0,51.0,80.0,Ara,,Muslim,AL,
